Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","768","Togo","5412","Yield","01921.01","Seed cotton, unginned","2019","2019","kg/ha","645.5","A","Official figure",""
"QCL","Crops and livestock products","768","Togo","5412","Yield","01921.01","Seed cotton, unginned","2020","2020","kg/ha","681.3","A","Official figure",""
"QCL","Crops and livestock products","768","Togo","5412","Yield","01921.01","Seed cotton, unginned","2021","2021","kg/ha","734.5","A","Official figure",""
"QCL","Crops and livestock products","768","Togo","5412","Yield","01921.01","Seed cotton, unginned","2022","2022","kg/ha","670","A","Official figure",""
"QCL","Crops and livestock products","768","Togo","5412","Yield","01921.01","Seed cotton, unginned","2023","2023","kg/ha","659","E","Estimated value",""
"QCL","Crops and livestock products","768","Togo","5412","Yield","01921.01","Seed cotton, unginned","2024","2024","kg/ha","676.8","E","Estimated value",""
"QCL","Crops and livestock products","768","Togo","5412","Yield","0141","Soya beans","2015","2015","kg/ha","635.8","E","Estimated value",""
"QCL","Crops and livestock products","768","Togo","5412","Yield","0141","Soya beans","2016","2016","kg/ha","603.1","E","Estimated value",""
"QCL","Crops and livestock products","768","Togo","5412","Yield","0141","Soya beans","2017","2017","kg/ha","694.3","E","Estimated value",""
"QCL","Crops and livestock products","768","Togo","5412","Yield","0141","Soya beans","2018","2018","kg/ha","751.8","E","Estimated value",""
"QCL","Crops and livestock products","768","Togo","5412","Yield","0141","Soya beans","2019","2019","kg/ha","796.5","E","Estimated value",""
"QCL","Crops and livestock products","768","Togo","5412","Yield","0141","Soya beans","2020","2020","kg/ha","851.5","A","Official figure",""
"QCL","Crops and livestock products","768","Togo","5412","Yield","0141","Soya beans","2021","2021","kg/ha","1020.7","A","Official figure",""
"QCL","Crops and livestock products","768","Togo","5412","Yield","0141","Soya beans","2022","2022","kg/ha","1020.4","A","Official figure",""
"QCL","Crops and livestock products","768","Togo","5412","Yield","0141","Soya beans","2023","2023","kg/ha","989.4","E","Estimated value",""
"QCL","Crops and livestock products","768","Togo","5412","Yield","0141","Soya beans","2024","2024","kg/ha","1009.4","E","Estimated value",""
"QCL","Crops and livestock products","780","Trinidad and Tobago","5412","Yield","0113","Rice","2015","2015","kg/ha","572.1","A","Official figure",""
"QCL","Crops and livestock products","780","Trinidad and Tobago","5412","Yield","0113","Rice","2016","2016","kg/ha","876.9","A","Official figure",""
"QCL","Crops and livestock products","780","Trinidad and Tobago","5412","Yield","0113","Rice","2017","2017","kg/ha","1140.8","A","Official figure",""
"QCL","Crops and livestock products","780","Trinidad and Tobago","5412","Yield","0113","Rice","2018","2018","kg/ha","1085.6","E","Estimated value",""
"QCL","Crops and livestock products","780","Trinidad and Tobago","5412","Yield","0113","Rice","2019","2019","kg/ha","978.8","E","Estimated value",""
"QCL","Crops and livestock products","780","Trinidad and Tobago","5412","Yield","0113","Rice","2020","2020","kg/ha","892.4","E","Estimated value",""
"QCL","Crops and livestock products","780","Trinidad and Tobago","5412","Yield","0113","Rice","2021","2021","kg/ha","935","E","Estimated value",""
"QCL","Crops and livestock products","780","Trinidad and Tobago","5412","Yield","0113","Rice","2022","2022","kg/ha","975.1","E","Estimated value",""
"QCL","Crops and livestock products","780","Trinidad and Tobago","5412","Yield","0113","Rice","2023","2023","kg/ha","976.5","E","Estimated value",""
"QCL","Crops and livestock products","780","Trinidad and Tobago","5412","Yield","0113","Rice","2024","2024","kg/ha","975.7","E","Estimated value",""
"QCL","Crops and livestock products","788","Tunisia","5412","Yield","0115","Barley","2015","2015","kg/ha","709.9","A","Official figure",""
"QCL","Crops and livestock products","788","Tunisia","5412","Yield","0115","Barley","2016","2016","kg/ha","1073.9","A","Official figure",""
"QCL","Crops and livestock products","788","Tunisia","5412","Yield","0115","Barley","2017","2017","kg/ha","878.7","A","Official figure",""
"QCL","Crops and livestock products","788","Tunisia","5412","Yield","0115","Barley","2018","2018","kg/ha","601.9","A","Official figure",""
"QCL","Crops and livestock products","788","Tunisia","5412","Yield","0115","Barley","2019","2019","kg/ha","1605.6","A","Official figure",""
"QCL","Crops and livestock products","788","Tunisia","5412","Yield","0115","Barley","2020","2020","kg/ha","859.8","A","Official figure",""
"QCL","Crops and livestock products","788","Tunisia","5412","Yield","0115","Barley","2021","2021","kg/ha","841.7","A","Official figure",""
"QCL","Crops and livestock products","788","Tunisia","5412","Yield","0115","Barley","2022","2022","kg/ha","1211.6","A","Official figure",""
"QCL","Crops and livestock products","788","Tunisia","5412","Yield","0115","Barley","2023","2023","kg/ha","824.1","X","Figure from external organization",""
"QCL","Crops and livestock products","788","Tunisia","5412","Yield","0115","Barley","2024","2024","kg/ha","1333.3","X","Figure from external organization",""
"QCL","Crops and livestock products","788","Tunisia","5412","Yield","01921.01","Seed cotton, unginned","2015","2015","kg/ha","2155.7","E","Estimated value",""
"QCL","Crops and livestock products","788","Tunisia","5412","Yield","01921.01","Seed cotton, unginned","2016","2016","kg/ha","2287","E","Estimated value",""
"QCL","Crops and livestock products","788","Tunisia","5412","Yield","01921.01","Seed cotton, unginned","2017","2017","kg/ha","2826.1","E","Estimated value",""
"QCL","Crops and livestock products","788","Tunisia","5412","Yield","01921.01","Seed cotton, unginned","2018","2018","kg/ha","2826.1","E","Estimated value",""
"QCL","Crops and livestock products","788","Tunisia","5412","Yield","01921.01","Seed cotton, unginned","2019","2019","kg/ha","2826.1","E","Estimated value",""
"QCL","Crops and livestock products","788","Tunisia","5412","Yield","01921.01","Seed cotton, unginned","2020","2020","kg/ha","2826.1","E","Estimated value",""
"QCL","Crops and livestock products","788","Tunisia","5412","Yield","01921.01","Seed cotton, unginned","2021","2021","kg/ha","2826.1","E","Estimated value",""
"QCL","Crops and livestock products","788","Tunisia","5412","Yield","01921.01","Seed cotton, unginned","2022","2022","kg/ha","2714.8","E","Estimated value",""
"QCL","Crops and livestock products","788","Tunisia","5412","Yield","01921.01","Seed cotton, unginned","2023","2023","kg/ha","2130.5","E","Estimated value",""
"QCL","Crops and livestock products","788","Tunisia","5412","Yield","01921.01","Seed cotton, unginned","2024","2024","kg/ha","1918.2","E","Estimated value",""
"QCL","Crops and livestock products","788","Tunisia","5412","Yield","01445","Sunflower seed","2015","2015","kg/ha","873.7","E","Estimated value",""
"QCL","Crops and livestock products","788","Tunisia","5412","Yield","01445","Sunflower seed","2016","2016","kg/ha","878.8","E","Estimated value",""
"QCL","Crops and livestock products","788","Tunisia","5412","Yield","01445","Sunflower seed","2017","2017","kg/ha","860.1","E","Estimated value",""
"QCL","Crops and livestock products","788","Tunisia","5412","Yield","01445","Sunflower seed","2018","2018","kg/ha","886","E","Estimated value",""
"QCL","Crops and livestock products","788","Tunisia","5412","Yield","01445","Sunflower seed","2019","2019","kg/ha","851.3","E","Estimated value",""
"QCL","Crops and livestock products","788","Tunisia","5412","Yield","01445","Sunflower seed","2020","2020","kg/ha","852.1","E","Estimated value",""
"QCL","Crops and livestock products","788","Tunisia","5412","Yield","01445","Sunflower seed","2021","2021","kg/ha","863","E","Estimated value",""
"QCL","Crops and livestock products","788","Tunisia","5412","Yield","01445","Sunflower seed","2022","2022","kg/ha","855.5","E","Estimated value",""
"QCL","Crops and livestock products","788","Tunisia","5412","Yield","01445","Sunflower seed","2023","2023","kg/ha","856.9","E","Estimated value",""
"QCL","Crops and livestock products","788","Tunisia","5412","Yield","01445","Sunflower seed","2024","2024","kg/ha","858.5","E","Estimated value",""
"QCL","Crops and livestock products","788","Tunisia","5412","Yield","0111","Wheat","2015","2015","kg/ha","1398.5","A","Official figure",""
"QCL","Crops and livestock products","788","Tunisia","5412","Yield","0111","Wheat","2016","2016","kg/ha","1822.7","A","Official figure",""
"QCL","Crops and livestock products","788","Tunisia","5412","Yield","0111","Wheat","2017","2017","kg/ha","1636","A","Official figure",""
"QCL","Crops and livestock products","788","Tunisia","5412","Yield","0111","Wheat","2018","2018","kg/ha","1734.5","A","Official figure",""
"QCL","Crops and livestock products","788","Tunisia","5412","Yield","0111","Wheat","2019","2019","kg/ha","2262.8","A","Official figure",""
"QCL","Crops and livestock products","788","Tunisia","5412","Yield","0111","Wheat","2020","2020","kg/ha","1719.5","A","Official figure",""
"QCL","Crops and livestock products","788","Tunisia","5412","Yield","0111","Wheat","2021","2021","kg/ha","1952.5","A","Official figure",""
"QCL","Crops and livestock products","788","Tunisia","5412","Yield","0111","Wheat","2022","2022","kg/ha","1960.3","A","Official figure",""
"QCL","Crops and livestock products","788","Tunisia","5412","Yield","0111","Wheat","2023","2023","kg/ha","1428.6","X","Figure from external organization",""
"QCL","Crops and livestock products","788","Tunisia","5412","Yield","0111","Wheat","2024","2024","kg/ha","2145.5","X","Figure from external organization",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","0115","Barley","2015","2015","kg/ha","2883.2","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","0115","Barley","2016","2016","kg/ha","2481.5","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","0115","Barley","2017","2017","kg/ha","2935.9","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","0115","Barley","2018","2018","kg/ha","2691.1","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","0115","Barley","2019","2019","kg/ha","2656.5","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","0115","Barley","2020","2020","kg/ha","2684","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","0115","Barley","2021","2021","kg/ha","1865.1","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","0115","Barley","2022","2022","kg/ha","2665.8","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","0115","Barley","2023","2023","kg/ha","2806.4","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","0115","Barley","2024","2024","kg/ha","2536.3","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","0112","Maize (corn)","2015","2015","kg/ha","9327.1","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","0112","Maize (corn)","2016","2016","kg/ha","9418.2","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","0112","Maize (corn)","2017","2017","kg/ha","9251.6","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","0112","Maize (corn)","2018","2018","kg/ha","9635.8","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","0112","Maize (corn)","2019","2019","kg/ha","9403.4","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","0112","Maize (corn)","2020","2020","kg/ha","9412.7","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","0112","Maize (corn)","2021","2021","kg/ha","8904.6","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","0112","Maize (corn)","2022","2022","kg/ha","9325.3","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","0112","Maize (corn)","2023","2023","kg/ha","9394.4","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","0112","Maize (corn)","2024","2024","kg/ha","10261.2","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","0113","Rice","2015","2015","kg/ha","7940.9","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","0113","Rice","2016","2016","kg/ha","7927.2","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","0113","Rice","2017","2017","kg/ha","8218.8","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","0113","Rice","2018","2018","kg/ha","7824.4","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","0113","Rice","2019","2019","kg/ha","7910.2","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","0113","Rice","2020","2020","kg/ha","7815.1","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","0113","Rice","2021","2021","kg/ha","7723.5","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","0113","Rice","2022","2022","kg/ha","7883.1","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","0113","Rice","2023","2023","kg/ha","8027.1","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","0113","Rice","2024","2024","kg/ha","7905.1","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","01921.01","Seed cotton, unginned","2015","2015","kg/ha","4723.5","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","01921.01","Seed cotton, unginned","2016","2016","kg/ha","5048.1","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","01921.01","Seed cotton, unginned","2017","2017","kg/ha","4885.6","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","01921.01","Seed cotton, unginned","2018","2018","kg/ha","4955.3","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","01921.01","Seed cotton, unginned","2019","2019","kg/ha","4604.4","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","01921.01","Seed cotton, unginned","2020","2020","kg/ha","4937.5","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","01921.01","Seed cotton, unginned","2021","2021","kg/ha","5205","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","01921.01","Seed cotton, unginned","2022","2022","kg/ha","4797.4","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","01921.01","Seed cotton, unginned","2023","2023","kg/ha","4398.5","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","01921.01","Seed cotton, unginned","2024","2024","kg/ha","4803.7","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","0141","Soya beans","2015","2015","kg/ha","4399.9","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","0141","Soya beans","2016","2016","kg/ha","4321.9","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","0141","Soya beans","2017","2017","kg/ha","4420.6","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","0141","Soya beans","2018","2018","kg/ha","4262.1","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","0141","Soya beans","2019","2019","kg/ha","4249.9","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","0141","Soya beans","2020","2020","kg/ha","4418","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","0141","Soya beans","2021","2021","kg/ha","4147.2","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","0141","Soya beans","2022","2022","kg/ha","4078","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","0141","Soya beans","2023","2023","kg/ha","4207","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","0141","Soya beans","2024","2024","kg/ha","4117.9","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","01445","Sunflower seed","2015","2015","kg/ha","2453","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","01445","Sunflower seed","2016","2016","kg/ha","2325.9","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","01445","Sunflower seed","2017","2017","kg/ha","2520.3","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","01445","Sunflower seed","2018","2018","kg/ha","2654.9","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","01445","Sunflower seed","2019","2019","kg/ha","2793.7","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","01445","Sunflower seed","2020","2020","kg/ha","2837.9","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","01445","Sunflower seed","2021","2021","kg/ha","2682.9","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","01445","Sunflower seed","2022","2022","kg/ha","2602.9","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","01445","Sunflower seed","2023","2023","kg/ha","2307.4","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","01445","Sunflower seed","2024","2024","kg/ha","2260.5","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","0111","Wheat","2015","2015","kg/ha","2880.3","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","0111","Wheat","2016","2016","kg/ha","2707","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","0111","Wheat","2017","2017","kg/ha","2806","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","0111","Wheat","2018","2018","kg/ha","2744","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","0111","Wheat","2019","2019","kg/ha","2781.1","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","0111","Wheat","2020","2020","kg/ha","2964.7","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","0111","Wheat","2021","2021","kg/ha","2664.9","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","0111","Wheat","2022","2022","kg/ha","2991.6","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","0111","Wheat","2023","2023","kg/ha","3219.9","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5412","Yield","0111","Wheat","2024","2024","kg/ha","3003.6","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5412","Yield","0115","Barley","2015","2015","kg/ha","1304.8","E","Estimated value",""
"QCL","Crops and livestock products","795","Turkmenistan","5412","Yield","0115","Barley","2016","2016","kg/ha","1147.1","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5412","Yield","0115","Barley","2017","2017","kg/ha","1209.2","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5412","Yield","0115","Barley","2018","2018","kg/ha","1214.1","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5412","Yield","0115","Barley","2019","2019","kg/ha","1302","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5412","Yield","0115","Barley","2020","2020","kg/ha","1285.8","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5412","Yield","0115","Barley","2021","2021","kg/ha","2492","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5412","Yield","0115","Barley","2022","2022","kg/ha","2336","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5412","Yield","0115","Barley","2023","2023","kg/ha","1988.2","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5412","Yield","0115","Barley","2024","2024","kg/ha","1981.1","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5412","Yield","0112","Maize (corn)","2015","2015","kg/ha","3433.9","E","Estimated value",""
"QCL","Crops and livestock products","795","Turkmenistan","5412","Yield","0112","Maize (corn)","2016","2016","kg/ha","3724.8","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5412","Yield","0112","Maize (corn)","2017","2017","kg/ha","3570.1","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5412","Yield","0112","Maize (corn)","2018","2018","kg/ha","3153.4","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5412","Yield","0112","Maize (corn)","2019","2019","kg/ha","3171.3","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5412","Yield","0112","Maize (corn)","2020","2020","kg/ha","3658.9","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5412","Yield","0112","Maize (corn)","2021","2021","kg/ha","2999.8","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5412","Yield","0112","Maize (corn)","2022","2022","kg/ha","2623.6","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5412","Yield","0112","Maize (corn)","2023","2023","kg/ha","2173.7","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5412","Yield","0112","Maize (corn)","2024","2024","kg/ha","2960","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5412","Yield","0113","Rice","2015","2015","kg/ha","4480.9","E","Estimated value",""
"QCL","Crops and livestock products","795","Turkmenistan","5412","Yield","0113","Rice","2016","2016","kg/ha","4345.4","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5412","Yield","0113","Rice","2017","2017","kg/ha","4120.1","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5412","Yield","0113","Rice","2018","2018","kg/ha","4114.8","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5412","Yield","0113","Rice","2019","2019","kg/ha","4029.8","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5412","Yield","0113","Rice","2020","2020","kg/ha","4230.9","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5412","Yield","0113","Rice","2021","2021","kg/ha","4427.5","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5412","Yield","0113","Rice","2022","2022","kg/ha","4452.5","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5412","Yield","0113","Rice","2023","2023","kg/ha","4425.9","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5412","Yield","0113","Rice","2024","2024","kg/ha","4541.5","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5412","Yield","01921.01","Seed cotton, unginned","2015","2015","kg/ha","1414.2","X","Figure from external organization",""
"QCL","Crops and livestock products","795","Turkmenistan","5412","Yield","01921.01","Seed cotton, unginned","2016","2016","kg/ha","1963.3","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5412","Yield","01921.01","Seed cotton, unginned","2017","2017","kg/ha","2031.5","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5412","Yield","01921.01","Seed cotton, unginned","2018","2018","kg/ha","2015.3","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5412","Yield","01921.01","Seed cotton, unginned","2019","2019","kg/ha","2014.4","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5412","Yield","01921.01","Seed cotton, unginned","2020","2020","kg/ha","2062.2","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5412","Yield","01921.01","Seed cotton, unginned","2021","2021","kg/ha","2065.3","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5412","Yield","01921.01","Seed cotton, unginned","2022","2022","kg/ha","2071.4","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5412","Yield","01921.01","Seed cotton, unginned","2023","2023","kg/ha","1140","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5412","Yield","01921.01","Seed cotton, unginned","2024","2024","kg/ha","1034.8","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5412","Yield","0111","Wheat","2015","2015","kg/ha","1811.5","E","Estimated value",""
"QCL","Crops and livestock products","795","Turkmenistan","5412","Yield","0111","Wheat","2016","2016","kg/ha","1834.3","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5412","Yield","0111","Wheat","2017","2017","kg/ha","1796.1","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5412","Yield","0111","Wheat","2018","2018","kg/ha","1426.6","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5412","Yield","0111","Wheat","2019","2019","kg/ha","2172.6","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5412","Yield","0111","Wheat","2020","2020","kg/ha","2141.5","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5412","Yield","0111","Wheat","2021","2021","kg/ha","2007.6","E","Estimated value",""
"QCL","Crops and livestock products","795","Turkmenistan","5412","Yield","0111","Wheat","2022","2022","kg/ha","1719.2","E","Estimated value",""
"QCL","Crops and livestock products","795","Turkmenistan","5412","Yield","0111","Wheat","2023","2023","kg/ha","1658.2","E","Estimated value",""
"QCL","Crops and livestock products","795","Turkmenistan","5412","Yield","0111","Wheat","2024","2024","kg/ha","1632.1","E","Estimated value",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","0112","Maize (corn)","2015","2015","kg/ha","2500","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","0112","Maize (corn)","2016","2016","kg/ha","2147.7","E","Estimated value",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","0112","Maize (corn)","2017","2017","kg/ha","1820.9","E","Estimated value",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","0112","Maize (corn)","2018","2018","kg/ha","1388.1","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","0112","Maize (corn)","2019","2019","kg/ha","1462.6","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","0112","Maize (corn)","2020","2020","kg/ha","1719.1","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","0112","Maize (corn)","2021","2021","kg/ha","2199.9","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","0112","Maize (corn)","2022","2022","kg/ha","2199.6","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","0112","Maize (corn)","2023","2023","kg/ha","2182.3","E","Estimated value",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","0112","Maize (corn)","2024","2024","kg/ha","2173.9","X","Figure from external organization",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","0113","Rice","2015","2015","kg/ha","2500","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","0113","Rice","2016","2016","kg/ha","2009.8","E","Estimated value",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","0113","Rice","2017","2017","kg/ha","1580.8","E","Estimated value",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","0113","Rice","2018","2018","kg/ha","996.3","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","0113","Rice","2019","2019","kg/ha","943.5","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","0113","Rice","2020","2020","kg/ha","1244.3","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","0113","Rice","2021","2021","kg/ha","1497.3","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","0113","Rice","2022","2022","kg/ha","1502.2","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","0113","Rice","2023","2023","kg/ha","1587","E","Estimated value",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","0113","Rice","2024","2024","kg/ha","1304.3","X","Figure from external organization",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","01921.01","Seed cotton, unginned","2015","2015","kg/ha","976.9","E","Estimated value",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","01921.01","Seed cotton, unginned","2016","2016","kg/ha","1158.1","E","Estimated value",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","01921.01","Seed cotton, unginned","2017","2017","kg/ha","1239.6","E","Estimated value",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","01921.01","Seed cotton, unginned","2018","2018","kg/ha","1375","E","Estimated value",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","01921.01","Seed cotton, unginned","2019","2019","kg/ha","1333.3","E","Estimated value",""
"QCL","Crops and livestock products","800","Uganda","5412","Yield","01921.01","Seed cotton, unginned","2020","2020","kg/ha","1383","E","Estimated value",""
